"Dia" "Horario" "Competição" "Mandante" "GolsMandante" "GolsVisitante" "Visitante" "Resultado" "Situação" "Minutos" "ImagemMandante" "ImagemVisitante"
"1400" "08-10-2021" "15H45" "Eliminatórias Europeias" "Rússia" NA NA "Eslováquia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/russia.png" "https://e.imguol.com/futebol/brasoes/40x40/eslovaquia.png"
"1401" "08-10-2021" "15H45" "Eliminatórias Europeias" "Alemanha" NA NA "Romênia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/alemanha.png" "https://e.imguol.com/futebol/brasoes/40x40/romenia.png"
"1402" "08-10-2021" "15H45" "Eliminatórias Europeias" "Islândia" NA NA "Armênia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/islandia.png" "https://e.imguol.com/futebol/brasoes/40x40/armenia.png"
"1403" "08-10-2021" "15H45" "Eliminatórias Europeias" "Liechtenstein" NA NA "Macedônia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/liechtenstein.png" "https://e.imguol.com/futebol/brasoes/40x40/macedonia.png"
"1404" "08-10-2021" "16H" "Série B" "Guarani" NA NA "Londrina" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/guarani.png" "https://e.imguol.com/futebol/brasoes/40x40/londrina.png"
"1405" "08-10-2021" "19H" "Série B" "Vila Nova" NA NA "Remo" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/vila-nova.png" "https://e.imguol.com/futebol/brasoes/40x40/remo.png"
"1406" "08-10-2021" "19H" "Série B" "Botafogo" NA NA "CRB" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/botafogo.png" "https://e.imguol.com/futebol/brasoes/40x40/crb.png"
"1407" "08-10-2021" "21H30" "Série B" "Coritiba" NA NA "Cruzeiro" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/coritiba.png" "https://e.imguol.com/futebol/brasoes/40x40/cruzeiro.png"
"1408" "09-10-2021" "10H" "Eliminatórias Europeias" "Lituânia" NA NA "Bulgária" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/lituania.png" "https://e.imguol.com/futebol/brasoes/40x40/bulgaria.png"
"1409" "09-10-2021" "10H" "Eliminatórias Europeias" "Cazaquistão" NA NA "Bósnia-Herzegóvina" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/cazaquistao.png" "https://e.imguol.com/futebol/brasoes/40x40/bosnia-herzegovina.png"
"1410" "09-10-2021" "13H" "Eliminatórias Europeias" "Azerbaijão" NA NA "Irlanda" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/azerbaijao.png" "https://e.imguol.com/futebol/brasoes/40x40/irlanda.png"
"1411" "09-10-2021" "13H" "Eliminatórias Europeias" "Geórgia" NA NA "Grécia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/georgia.png" "https://e.imguol.com/futebol/brasoes/40x40/grecia.png"
"1412" "09-10-2021" "13H" "Eliminatórias Europeias" "Suécia" NA NA "Kosovo" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/suecia.png" "https://e.imguol.com/futebol/brasoes/40x40/kosovo.png"
"1413" "09-10-2021" "13H" "Eliminatórias Europeias" "Finlândia" NA NA "Ucrânia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/finlandia.png" "https://e.imguol.com/futebol/brasoes/40x40/ucrania.png"
"1414" "09-10-2021" "13H" "Eliminatórias Europeias" "Escócia" NA NA "Israel" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/escocia.png" "https://e.imguol.com/futebol/brasoes/40x40/israel.png"
"1415" "09-10-2021" "15H45" "Eliminatórias Europeias" "Luxemburgo" NA NA "Sérvia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/luxemburgo.png" "https://e.imguol.com/futebol/brasoes/40x40/servia.png"
"1416" "09-10-2021" "15H45" "Eliminatórias Europeias" "Suíça" NA NA "Irlanda do Norte" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/suica.png" "https://e.imguol.com/futebol/brasoes/40x40/irlanda-do-norte.png"
"1417" "09-10-2021" "15H45" "Eliminatórias Europeias" "Ilhas Faroe" NA NA "Áustria" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/ilhas-faroe.png" "https://e.imguol.com/futebol/brasoes/40x40/austria.png"
"1418" "09-10-2021" "15H45" "Eliminatórias Europeias" "Moldova" NA NA "Dinamarca" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/moldova.png" "https://e.imguol.com/futebol/brasoes/40x40/dinamarca.png"
"1419" "09-10-2021" "15H45" "Eliminatórias Europeias" "Andorra" NA NA "Inglaterra" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/andorra.png" "https://e.imguol.com/futebol/brasoes/40x40/inglaterra.png"
"1420" "09-10-2021" "15H45" "Eliminatórias Europeias" "Hungria" NA NA "Albânia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/hungria.png" "https://e.imguol.com/futebol/brasoes/40x40/albania.png"
"1421" "09-10-2021" "15H45" "Eliminatórias Europeias" "Polônia" NA NA "San Marino" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/polonia.png" "https://e.imguol.com/futebol/brasoes/40x40/san-marino.png"
"1422" "09-10-2021" "16H15" "Amistosos" "Portugal" NA NA "Qatar" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/portugal.png" "https://e.imguol.com/futebol/brasoes/40x40/qatar.png"
"1423" "09-10-2021" "16H30" "Brasileirão" "Fluminense" NA NA "Atlético-GO" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/fluminense.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-go.png"
"1424" "09-10-2021" "16H30" "Brasileirão" "Atlético-MG" NA NA "Ceará" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/ceara.png"
"1425" "09-10-2021" "16H30" "Brasileirão" "Sport" NA NA "Corinthians" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/sport.png" "https://e.imguol.com/futebol/brasoes/40x40/corinthians.png"
"1426" "09-10-2021" "17H" "Série C" "Tombense-MG" NA NA "Manaus" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/tombense-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/manaus.png"
"1427" "09-10-2021" "19H" "Brasileirão" "Fortaleza" NA NA "Flamengo" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/fortaleza.png" "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png"
"1428" "09-10-2021" "19H" "Brasileirão" "Athletico" NA NA "Bahia" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/athletico.png" "https://e.imguol.com/futebol/brasoes/40x40/bahia.png"
"1429" "09-10-2021" "19H" "Série B" "Vitória" NA NA "Confiança" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/vitoria.png" "https://e.imguol.com/futebol/brasoes/40x40/confianca.png"
"1430" "09-10-2021" "19H" "Série C" "Novorizontino" NA NA "Ypiranga-RS" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/novorizontino.png" "https://e.imguol.com/futebol/brasoes/40x40/ypiranga-rs.png"
"1431" "09-10-2021" "21H" "Brasileirão" "Palmeiras" NA NA "Red Bull Bragantino" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png" "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png"
"1432" "09-10-2021" "21H" "Brasileirão" "Juventude" NA NA "América-MG" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/juventude.png" "https://e.imguol.com/futebol/brasoes/40x40/america-mg.png"
"1433" "09-10-2021" "21H" "Série B" "CSA" NA NA "Brusque" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/csa.png" "https://e.imguol.com/futebol/brasoes/40x40/brusque.png"
"1434" "09-10-2021" "21H" "Série B" "Sampaio Corrêa-MA" NA NA "Vasco" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/sampaio-correa-ma.png" "https://e.imguol.com/futebol/brasoes/40x40/vasco.png"
"1471" "10-10-2021" "10H" "Liga das Nações" "Perdedor da 1ª semifinal" NA NA "Perdedor da 2ª semifinal" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/perdedor-da-1ª-semifinal.png" "https://e.imguol.com/futebol/brasoes/40x40/perdedor-da-2ª-semifinal.png"
"1472" "10-10-2021" "11H" "Brasileirão" "Internacional" NA NA "Chapecoense" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/internacional.png" "https://e.imguol.com/futebol/brasoes/40x40/chapecoense.png"
"1473" "10-10-2021" "15H45" "Liga das Nações" "Vencedor da 1ª semifinal" NA NA "Vencedor da 2ª semifinal" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/vencedor-da-1ª-semifinal.png" "https://e.imguol.com/futebol/brasoes/40x40/vencedor-da-2ª-semifinal.png"
"1474" "10-10-2021" "16H" "Brasileirão" "Santos" NA NA "Grêmio" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/santos.png" "https://e.imguol.com/futebol/brasoes/40x40/gremio.png"
"1475" "10-10-2021" "16H" "Série C" "Ituano" NA NA "Criciúma" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/ituano.png" "https://e.imguol.com/futebol/brasoes/40x40/criciuma.png"
"1476" "10-10-2021" "17H" "Eliminatórias Sul-Americanas" "Bolívia" NA NA "Peru" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/bolivia.png" "https://e.imguol.com/futebol/brasoes/40x40/peru.png"
"1477" "10-10-2021" "17H30" "Eliminatórias Sul-Americanas" "Venezuela" NA NA "Equador" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/venezuela.png" "https://e.imguol.com/futebol/brasoes/40x40/equador.png"
"1478" "10-10-2021" "18H" "Eliminatórias Sul-Americanas" "Colômbia" NA NA "Brasil" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/colombia.png" "https://e.imguol.com/futebol/brasoes/40x40/brasil.png"
"1479" "10-10-2021" "19H" "Eliminatórias da Concacaf" "Jamaica" NA NA "Canadá" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/jamaica.png" "https://e.imguol.com/futebol/brasoes/40x40/canada.png"
"1480" "10-10-2021" "19H" "Eliminatórias da Concacaf" "Costa Rica" NA NA "El Salvador" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/costa-rica.png" "https://e.imguol.com/futebol/brasoes/40x40/el-salvador.png"
"1481" "10-10-2021" "19H45" "Eliminatórias da Concacaf" "México" NA NA "Honduras" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/mexico.png" "https://e.imguol.com/futebol/brasoes/40x40/honduras.png"
"1482" "10-10-2021" "20H30" "Eliminatórias Sul-Americanas" "Argentina" NA NA "Uruguai" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/argentina.png" "https://e.imguol.com/futebol/brasoes/40x40/uruguai.png"
"1483" "10-10-2021" "21H" "Eliminatórias Sul-Americanas" "Chile" NA NA "Paraguai" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/chile.png" "https://e.imguol.com/futebol/brasoes/40x40/paraguai.png"
"1484" "10-10-2021" "22H05" "Eliminatórias da Concacaf" "Panamá" NA NA "Estados Unidos" "N" "Nao Iniciado" NA "https://e.imguol.com/futebol/brasoes/40x40/panama.png" "https://e.imguol.com/futebol/brasoes/40x40/estados-unidos.png"
"1485" "27-09-2021" "15H45" "Italiano" "Venezia" 1 1 "Torino" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/venezia.png" "https://e.imguol.com/futebol/brasoes/40x40/torino.png"
"1486" "27-09-2021" "16H" "La Liga" "Celta" 1 0 "Granada-ESP" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/celta.png" "https://e.imguol.com/futebol/brasoes/40x40/granada-esp.png"
"1487" "27-09-2021" "16H" "Inglês" "Crystal Palace" 1 1 "Brighton" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/crystal-palace.png" "https://e.imguol.com/futebol/brasoes/40x40/brighton.png"
"1488" "27-09-2021" "20H" "Série B" "Vasco" 2 0 "Goiás" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/vasco.png" "https://e.imguol.com/futebol/brasoes/40x40/goias.png"
"1489" "28-09-2021" "13H45" "Liga dos Campeões" "Ajax" 2 0 "Besiktas" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ajax.png" "https://e.imguol.com/futebol/brasoes/40x40/besiktas.png"
"1490" "28-09-2021" "13H45" "Liga dos Campeões" "Shakhtar Donetsk" 0 0 "Internazionale" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/shakhtar-donetsk.png" "https://e.imguol.com/futebol/brasoes/40x40/internazionale.png"
"1491" "28-09-2021" "16H" "Série B" "Avaí" 2 0 "Londrina" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/avai.png" "https://e.imguol.com/futebol/brasoes/40x40/londrina.png"
"1492" "28-09-2021" "16H" "Liga dos Campeões" "PSG" 2 0 "Manchester City" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/psg.png" "https://e.imguol.com/futebol/brasoes/40x40/manchester-city.png"
"1493" "28-09-2021" "16H" "Liga dos Campeões" "RB Leipzig" 1 2 "Club Brugge" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rb-leipzig.png" "https://e.imguol.com/futebol/brasoes/40x40/club-brugge.png"
"1494" "28-09-2021" "16H" "Liga dos Campeões" "Porto" 1 5 "Liverpool" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/porto.png" "https://e.imguol.com/futebol/brasoes/40x40/liverpool.png"
"1495" "28-09-2021" "16H" "Liga dos Campeões" "Milan" 1 2 "Atlético de Madri" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/milan.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-de-madri.png"
"1496" "28-09-2021" "16H" "Liga dos Campeões" "Borussia Dortmund" 1 0 "Sporting" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/borussia-dortmund.png" "https://e.imguol.com/futebol/brasoes/40x40/sporting.png"
"1497" "28-09-2021" "16H" "Liga dos Campeões" "Real Madrid" 1 2 "Sheriff" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/real-madrid.png" "https://e.imguol.com/futebol/brasoes/40x40/sheriff.png"
"1498" "28-09-2021" "19H" "Série B" "Náutico" 1 3 "CRB" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/nautico.png" "https://e.imguol.com/futebol/brasoes/40x40/crb.png"
"1499" "28-09-2021" "21H30" "Série B" "Vila Nova" 2 1 "Operário-PR" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/vila-nova.png" "https://e.imguol.com/futebol/brasoes/40x40/operario-pr.png"
"1500" "28-09-2021" "21H30" "Série B" "Coritiba" 1 1 "Confiança" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/coritiba.png" "https://e.imguol.com/futebol/brasoes/40x40/confianca.png"
"1501" "28-09-2021" "21H30" "Libertadores" "Atlético-MG" 1 1 "Palmeiras" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png"
"1502" "29-09-2021" "13H45" "Liga dos Campeões" "Atalanta" 1 0 "Young Boys" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atalanta.png" "https://e.imguol.com/futebol/brasoes/40x40/young-boys.png"
"1503" "29-09-2021" "13H45" "Liga dos Campeões" "Zenit" 4 0 "Malmö FF" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/zenit.png" "https://e.imguol.com/futebol/brasoes/40x40/malmo-ff.png"
"1504" "29-09-2021" "16H" "Liga dos Campeões" "Bayern de Munique" 5 0 "Dynamo Kiev" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bayern-de-munique.png" "https://e.imguol.com/futebol/brasoes/40x40/dynamo-kiev.png"
"1505" "29-09-2021" "16H" "Liga dos Campeões" "Benfica" 3 0 "Barcelona" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/benfica.png" "https://e.imguol.com/futebol/brasoes/40x40/barcelona.png"
"1506" "29-09-2021" "16H" "Liga dos Campeões" "Manchester United" 2 1 "Villarreal" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/manchester-united.png" "https://e.imguol.com/futebol/brasoes/40x40/villarreal.png"
"1507" "29-09-2021" "16H" "Liga dos Campeões" "Wolfsburg" 1 1 "Sevilla" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/wolfsburg.png" "https://e.imguol.com/futebol/brasoes/40x40/sevilla.png"
"1508" "29-09-2021" "16H" "Liga dos Campeões" "Red Bull Salzburg" 2 1 "Lille" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/red-bull-salzburg.png" "https://e.imguol.com/futebol/brasoes/40x40/lille.png"
"1509" "29-09-2021" "16H" "Liga dos Campeões" "Juventus" 1 0 "Chelsea" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/juventus.png" "https://e.imguol.com/futebol/brasoes/40x40/chelsea.png"
"1510" "29-09-2021" "19H" "Série B" "Guarani" 1 1 "Cruzeiro" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/guarani.png" "https://e.imguol.com/futebol/brasoes/40x40/cruzeiro.png"
"1511" "29-09-2021" "19H" "Série B" "Brasil de Pelotas" 0 2 "Brusque" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brasil-de-pelotas.png" "https://e.imguol.com/futebol/brasoes/40x40/brusque.png"
"1512" "29-09-2021" "19H15" "Copa Sul-Americana" "Libertad-PAR" 1 3 "Red Bull Bragantino" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/libertad-par.png" "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png"
"1513" "29-09-2021" "21H30" "Série B" "Vitória" 0 0 "Botafogo" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/vitoria.png" "https://e.imguol.com/futebol/brasoes/40x40/botafogo.png"
"1514" "29-09-2021" "21H30" "Série B" "CSA" 2 1 "Ponte Preta" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/csa.png" "https://e.imguol.com/futebol/brasoes/40x40/ponte-preta.png"
"1515" "29-09-2021" "21H30" "Libertadores" "Barcelona-EQU" 0 2 "Flamengo" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/barcelona-equ.png" "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png"
"1516" "30-09-2021" "21H30" "Série B" "Sampaio Corrêa-MA" 1 1 "Remo" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sampaio-correa-ma.png" "https://e.imguol.com/futebol/brasoes/40x40/remo.png"
"1517" "30-09-2021" "21H30" "Copa Sul-Americana" "Athletico" 2 0 "Peñarol" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/athletico.png" "https://e.imguol.com/futebol/brasoes/40x40/penarol.png"
